textID	Unnamed: 0	text	sentiment	Timestamp	User	Platform	Hashtags	Retweets	Likes	Country	Year	Month	Day	Hour
152	154	 Contentment in the embrace of a loved one.           	 Contentment   	12-11-2010 20:20	 LovingEmbrace   	 Twitter  	 #Contentment #Love                             	30	60	 India    	2010	11	12	20
153	155	 Serenity found in the beauty of a sunset by the sea.  	 Serenity      	22-07-2011 18:30	 SunsetWatcher2  	 Instagram 	 #Serenity #SunsetViews                       	22	45	 Canada     	2011	7	22	18
154	156	 Gratitude for the small joys that each day brings.   	 Gratitude     	30-03-2012 11:20	 JoyfulHeart2    	 Facebook 	 #Gratitude #SmallJoys                        	15	30	 Australia   	2012	3	30	11
155	157	 Hopeful about the potential for personal growth.      	 Hope          	05-10-2013 16:40	 GrowthOptimist  	 Twitter  	 #Hope #PersonalDevelopment                    	18	35	 UK       	2013	10	5	16
156	158	 Empowerment through learning a new skill.            	 Empowerment   	10-07-2014 13:15	 SkillEmpower    	 Instagram 	 #Empowerment #SkillBuilding                   	25	50	 India   	2014	7	10	13
157	159	 Compassion in volunteering for a local charity.       	 Compassion    	18-12-2015 14:20	 CharityVolunteer	 Facebook 	 #Compassion #VolunteerWork                   	18	35	 USA      	2015	12	18	14
158	160	 Tenderness in a quiet moment shared with a pet.      	 Tenderness    	10-02-2016 19:45	 PetLove         	 Twitter  	 #Tenderness #PetLove                          	25	50	 Canada   	2016	2	10	19
159	161	 Arousal of excitement for an upcoming festival.       	 Arousal       	25-09-2017 11:30	 FestivalFan     	 Instagram 	 #Arousal #FestivalExcitement               	20	40	 UK 	2017	9	25	11
160	162	 Enthusiasm for a DIY home improvement project.       	 Enthusiasm    	15-04-2018 16:00	 DIYEnthusiast   	 Facebook 	 #Enthusiasm #HomeImprovement                 	15	30	 Australia   	2018	4	15	16
161	163	 Fulfillment in completing a challenging puzzle.      	 Fulfillment   	28-11-2019 18:20	 PuzzleMaster    	 Twitter  	 #Fulfillment #PuzzleChallenge                	22	45	 India    	2019	11	28	18
162	164	 Reverence for the wonders of nature on a hiking trail.	 Reverence 	11-05-2020 15:00	 NatureAdmirer   	 Instagram 	 #Reverence #NatureExploration                	18	35	 USA        	2020	5	11	15
163	165	 Elation after a surprise reunion with a childhood friend.	 Elation   	05-02-2021 09:30	 ChildhoodJoy    	 Facebook 	 #Elation #FriendshipReunion                  	25	50	 Canada      	2021	2	5	9
164	166	 Suffering from despair after another setback.      	 Despair         	10-03-2021 08:30	 StrugglingSoul    	 Twitter  	 #Despair #Struggle                              	5	10	 USA          	2021	3	10	8
165	167	 Overwhelmed by grief, missing a loved one dearly.  	 Grief           	05-07-2022 15:45	 MourningHeart     	 Instagram 	 #Grief #Loss                                   	8	15	 Canada          	2022	7	5	15
166	168	 Loneliness creeps in as the night grows colder.    	 Loneliness      	18-11-2019 21:20	 SolitarySoul      	 Facebook 	 #Loneliness #Isolation                         	10	20	 UK           	2019	11	18	21
167	169	 Jealousy consumes me as I witness others' success. 	 Jealousy        	12-08-2020 11:30	 EnviousObserver   	 Twitter  	 #Jealousy #Envy                               	12	25	 India        	2020	8	12	11
168	170	 Resentment building up over past betrayals.        	 Resentment      	22-05-2018 14:45	 BitterHeart       	 Instagram 	 #Resentment #Bitterness                       	7	15	 Australia     	2018	5	22	14
169	171	 Frustration mounts as obstacles block my path.     	 Frustration     	30-01-2017 16:10	 BlockedGoals      	 Facebook 	 #Frustration #Obstacles                       	10	20	 USA          	2017	1	30	16
170	172	 Boredom sets in, the day feels endlessly dull.     	 Boredom         	28-09-2016 19:45	 BoredMind         	 Twitter  	 #Boredom #LackOfInterest                     	8	15	 Canada        	2016	9	28	19
171	173	 Anxiety grips my heart, worry clouds my thoughts.  	 Anxiety         	15-04-2019 09:00	 WorriedMind       	 Instagram 	 #Anxiety #Worry                               	12	25	 UK           	2019	4	15	9
172	174	 Intimidation by the unknown future ahead.          	 Intimidation    	03-12-2021 18:30	 FearfulSoul       	 Facebook 	 #Intimidation #Fear                           	15	30	 India        	2021	12	3	18
173	175	 Helplessness sinks in as challenges pile up.       	 Helplessness    	20-06-2020 14:20	 OverwhelmedHeart  	 Twitter  	 #Helplessness #Overwhelmed                    	8	15	 Australia    	2020	6	20	14
174	176	 Envy eats away at me as I see others' prosperity.  	 Envy            	07-11-2018 11:30	 CovetousMind     	 Instagram 	 #Envy #Desire                                	10	20	 Canada        	2018	11	7	11
175	177	 Regret over missed opportunities haunts my thoughts.	 Regret         	25-08-2017 16:00	 RemorsefulSoul   	 Facebook 	 #Regret #MissedChances                       	12	25	 UK           	2017	8	25	16
176	178	 Disgust at the sight of injustice and cruelty.     	 Disgust         	11-02-2019 09:45	 DisgustedHeart   	 Twitter  	 #Disgust #Injustice                          	7	15	 India        	2019	2	11	9
177	179	 Drowning in despair, hope slipping through my fingers.	 Despair      	02-04-2016 20:20	 HopelessHeart    	 Instagram 	 #Despair #Hopeless                           	10	20	 USA          	2016	4	2	20
178	180	 Grief weighs heavy, tears a constant companion.    	 Grief           	18-10-2015 15:30	 TearfulSoul      	 Facebook 	 #Grief #Tears                                	12	25	 Canada        	2015	10	18	15
179	181	 Loneliness in a crowded room, a silent cry for connection.	 Loneliness 	12-07-2019 18:10	 IsolatedMind     	 Twitter  	 #Loneliness #SeekingConnection              	15	30	 UK            	2019	7	12	18
180	182	 Jealousy gnaws at my confidence, a toxic emotion.  	 Jealousy        	03-06-2018 16:30	 SelfDoubt        	 Instagram 	 #Jealousy #Insecurity                       	8	15	 India         	2018	6	3	16
181	183	 Resentment festers, poisoning relationships.       	 Resentment      	15-01-2022 12:00	 BrokenTrust      	 Facebook 	 #Resentment #BrokenTrust                     	10	20	 Australia    	2022	1	15	12
182	184	 Frustration boils over, a volcanic eruption of emotions.	 Frustration 	10-04-2017 14:45	 ExplosiveMind    	 Twitter  	 #Frustration #EmotionalOutburst             	12	25	 USA          	2017	4	10	14
183	185	 Boredom settles like dust, life feels mundane.     	 Boredom         	28-11-2016 19:00	 MundaneHeart     	 Instagram 	 #Boredom #Monotony                          	7	15	 Canada        	2016	11	28	19
184	186	 Anxiety grips my chest, a relentless grip on my thoughts.	 Anxiety   	05-09-2018 09:30	 RestlessMind     	 Facebook 	 #Anxiety #Restlessness                      	10	20	 UK            	2018	9	5	9
185	187	 Intimidation by the challenges ahead, fear takes hold.	 Intimidation 	22-10-2021 18:30	 FearfulJourney   	 Twitter  	 #Intimidation #FacingFear                   	15	30	 India         	2021	10	22	18
186	188	 Helplessness engulfs me, drowning in a sea of problems.	 Helplessness 	08-05-2019 14:20	 OverwhelmedSoul  	 Instagram 	 #Helplessness #Struggling                   	8	15	 Australia    	2019	5	8	14
187	189	 Envy poisons my thoughts, coveting others' success.	 Envy            	20-03-2017 11:30	 GreenEyedMonster 	 Facebook 	 #Envy #Success                              	10	20	 Canada        	2017	3	20	11
188	190	 Regret for decisions that led to a painful present.	 Regret         	15-12-2018 16:00	 RegretfulMind    	 Twitter  	 #Regret #PastChoices                        	12	25	 USA          	2018	12	15	16
189	191	 Disgust at the corruption that stains society.     	 Disgust         	01-07-2016 09:45	 CorruptedHeart   	 Instagram 	 #Disgust #Corruption                        	7	15	 UK            	2016	7	1	9
190	192	 Sinking in despair, each day darker than the last. 	 Despair         	20-08-2020 20:20	 DrowningSoul     	 Facebook 	 #Despair #DarkDays                          	10	20	 India         	2020	8	20	20
191	193	 Grief overwhelms, a storm of emotions within.      	 Grief           	25-02-2021 15:30	 StormyHeart      	 Twitter  	 #Grief #EmotionalStorm                      	12	25	 Canada        	2021	2	25	15
192	194	 Loneliness echoes in empty spaces, yearning for connection.	 Loneliness 	12-09-2019 18:10	 EchoingSoul     	 Instagram 	 #Loneliness #YearningForConnection         	15	30	 Australia     	2019	9	12	18
193	195	 Jealousy poisons my thoughts, resentment brewing within.	 Jealousy    	05-08-2018 16:30	 PoisonedMind    	 Facebook 	 #Jealousy #Resentment                       	8	15	 USA           	2018	8	5	16
194	196	 Resentment festers, a wound that refuses to heal.  	 Resentment      	12-01-2017 12:00	 UnforgivingSoul  	 Twitter  	 #Resentment #Unforgiving                    	10	20	 India         	2017	1	12	12
195	197	 Frustration escalates, a thunderstorm of emotions. 	 Frustration     	05-04-2022 14:45	 ThunderingMind   	 Instagram 	 #Frustration #EmotionalOutburst            	12	25	 UK            	2022	4	5	14
196	198	 Boredom lingers, a stagnant pool of indifference.  	 Boredom         	02-10-2021 19:00	 StagnantHeart    	 Facebook 	 #Boredom #Stagnation                        	7	15	 Canada        	2021	10	2	19
197	199	 Embarking on a journey of discovery, fueled by curiosity and a thirst for knowledge. 	 Curiosity       	15-04-2023 10:15	 InquisitiveMind   	 Twitter  	 #Curiosity #Learning                        	15	30	 USA          	2023	4	15	10
198	200	 Lost in the vast sea of information, an indifferent wave in the digital ocean. 	 Indifference    	28-11-2022 17:30	 ApatheticObserver 	 Instagram 	 #Indifference #DigitalOverload              	7	15	 Canada          	2022	11	28	17
199	201	 The complex puzzle of life leaves me in a state of perpetual confusion, seeking answers in the chaos. 	 Confusion       	02-04-2020 09:45	 SeekingClarity    	 Facebook 	 #Confusion #LifePuzzle                     	10	20	 UK           	2020	4	2	9
200	202	 A numbness settles over me, a shield against the overwhelming emotions life throws my way. 	 Numbness        	10-08-2021 14:00	 EmotionallyDistant 	 Twitter  	 #Numbness #EmotionalShield                 	8	15	 India        	2021	8	10	14
201	203	 Gazing at the sunset, a melancholic longing for moments that slip through the fingers of time. 	 Melancholy      	18-06-2019 20:45	 SunsetDreamer     	 Instagram 	 #Melancholy #SunsetMoments                 	12	25	 Australia     	2019	6	18	20
202	204	 Revisiting old photographs, caught in the embrace of nostalgia's bittersweet symphony. 	 Nostalgia       	05-02-2018 15:15	 MemoryLaneTraveler 	 Facebook 	 #Nostalgia #MemoryLane                     	10	20	 USA          	2018	2	5	15
203	205	 Torn between conflicting emotions, an ambivalence that paints my decisions in shades of uncertainty. 	 Ambivalence     	30-05-2022 11:30	 MixedFeelings     	 Twitter  	 #Ambivalence #UncertainChoices             	12	25	 Canada        	2022	5	30	11
204	206	 Embracing the ebb and flow of life, finding acceptance in the dance of existence. 	 Acceptance      	10-01-2023 16:20	 ZenLifestyle      	 Instagram 	 #Acceptance #LifeJourney                   	15	30	 UK           	2023	1	10	16
205	207	 Facing challenges head-on, a determination that fuels the fire within to achieve the impossible. 	 Determination   	18-09-2020 13:45	 ResilientSpirit   	 Facebook 	 #Determination #AchieveTheImpossible       	10	20	 India        	2020	9	18	13
206	208	 Serenity found in the stillness of nature, a tranquil retreat from the chaos of the modern world. 	 Serenity        	03-07-2021 19:00	 NatureSoul        	 Twitter  	 #Serenity #NatureRetreat                   	12	25	 Australia    	2021	7	3	19
207	209	 Curiosity leading me down the rabbit hole of knowledge, a perpetual student in life's classroom. 	 Curiosity       	08-10-2022 08:15	 EternalLearner    	 Instagram 	 #Curiosity #KnowledgeQuest                	20	40	 USA          	2022	10	8	8
208	210	 Floating through the day with an air of indifference, detached from the mundane happenings around. 	 Indifference    	22-03-2023 16:30	 AloofObserver     	 Facebook 	 #Indifference #FloatingThroughLife        	10	20	 Canada        	2023	3	22	16
209	211	 Entangled in the web of thoughts, confusion reigning as I navigate the labyrinth of ideas. 	 Confusion       	15-05-2021 11:45	 ThoughtExplorer   	 Twitter  	 #Confusion #ThoughtLabyrinth              	15	30	 UK            	2021	5	15	11
210	212	 Numb to the chaos, emotions locked away, a stoic facade concealing the inner turmoil. 	 Numbness        	28-12-2019 14:30	 StoicSoul         	 Instagram 	 #Numbness #StoicFacade                    	8	15	 Australia     	2019	12	28	14
211	213	 Melancholy whispers in the breeze, a silent conversation with the echoes of forgotten dreams. 	 Melancholy      	01-03-2020 19:00	 DreamerInSilence  	 Facebook 	 #Melancholy #WhispersInTheBreeze         	12	25	 India         	2020	3	1	19
212	214	 Stumbling upon an old journal, nostalgia flooding in waves, carrying me to moments long gone. 	 Nostalgia       	10-07-2018 15:45	 JournalKeeper     	 Twitter  	 #Nostalgia #JournalMoments               	10	20	 Canada        	2018	7	10	15
213	215	 A tapestry of conflicting feelings, weaving through uncertainty, caught in the threads of ambivalence. 	 Ambivalence     	05-01-2022 10:30	 ThreadWeaver      	 Instagram 	 #Ambivalence #ConflictingFeelings        	12	25	 UK            	2022	1	5	10
214	216	 Embracing the flaws, finding acceptance in imperfection, a journey towards self-love. 	 Acceptance      	20-08-2021 16:20	 SelfLoveAdvocate  	 Facebook 	 #Acceptance #SelfLoveJourney              	15	30	 Australia    	2021	8	20	16
215	217	 Determination burning like a wildfire, overcoming obstacles, turning dreams into reality. 	 Determination   	03-11-2019 13:45	 DreamChaser       	 Twitter  	 #Determination #DreamsIntoReality        	18	35	 USA          	2019	11	3	13
216	218	 Tranquil moments by the ocean, serenity washing over, a peaceful retreat within the waves' embrace. 	 Serenity        	12-04-2020 19:30	 OceanSoul         	 Instagram 	 #Serenity #OceanRetreat                   	25	50	 Canada        	2020	4	12	19
217	219	 Exploring new horizons with the spark of curiosity, an adventurer in the vast landscape of knowledge. 	 Curiosity       	15-04-2022 08:45	 HorizonExplorer   	 Facebook 	 #Curiosity #NewHorizons                  	22	45	 India         	2022	4	15	8
218	220	 Drifting through the day with a nonchalant demeanor, embracing the art of indifference. 	 Indifference    	10-02-2023 17:00	 NonchalantSpirit  	 Twitter  	 #Indifference #DriftingThroughLife       	9	18	 UK            	2023	2	10	17
219	221	 Wrestling with thoughts, a perplexed mind lost in the labyrinth of life's complexities. 	 Confusion       	05-08-2020 12:15	 ComplexThinker    	 Instagram 	 #Confusion #PerplexedMind                	14	28	 Australia    	2020	8	5	12
